Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
1/18/2015	280.88	0.0065	85303.06	3.21	3.21	294.31	0.215	0.009	92.10	29.295
1/19/2015	279.30	0.0054	85464.41	1.88	1.88	263.98	0.097	0.004	120.26	28.482
1/20/2015	276.91	0.0036	85183.77	-3.17	-3.17	223.40	0.000	0.000	117.80	27.915
1/21/2015	275.15	0.0030	85168.29	-4.12	-4.12	206.67	0.000	0.000	126.61	27.533
1/22/2015	275.11	0.0027	85371.49	-2.28	-2.28	237.72	0.000	0.000	91.16	27.274
1/23/2015	276.88	0.0031	85801.88	-2.19	-2.19	232.70	0.000	0.000	123.73	26.980
1/24/2015	278.88	0.0032	85893.48	-4.48	-4.48	236.61	0.000	0.000	125.16	26.401
1/25/2015	279.25	0.0037	85582.33	-4.53	-4.53	241.09	0.000	0.000	129.26	25.697
1/26/2015	280.48	0.0041	85152.37	-3.06	-3.06	238.97	0.000	0.000	130.16	24.950
1/27/2015	279.33	0.0041	84909.34	3.07	3.07	274.02	0.063	0.003	106.51	24.336
1/28/2015	278.46	0.0046	85492.70	-0.30	-0.30	272.07	0.000	0.000	129.51	23.865
1/29/2015	278.44	0.0044	85293.13	-3.53	-3.53	244.67	0.000	0.000	130.06	23.305
1/30/2015	278.10	0.0046	84993.88	-3.25	-3.25	238.87	0.000	0.000	136.25	22.741
1/31/2015	276.99	0.0032	84922.97	-4.38	-4.38	204.98	0.000	0.000	144.02	22.253
2/1/2015	278.42	0.0026	85137.27	-1.04	-1.04	238.44	0.000	0.000	110.04	21.899
2/2/2015	280.37	0.0052	85216.45	2.95	2.95	313.08	2.850	0.119	67.59	21.625
2/3/2015	280.57	0.0062	85100.08	2.89	2.89	293.40	1.401	0.058	107.06	21.175
2/4/2015	280.58	0.0050	85013.03	2.65	2.65	252.97	0.000	0.000	134.56	20.488
2/5/2015	280.74	0.0049	84734.62	2.52	2.52	250.83	0.000	0.000	130.81	19.661
2/6/2015	281.48	0.0060	84277.06	2.54	2.54	291.01	18.467	0.769	80.34	18.597
2/7/2015	280.28	0.0066	84222.26	4.88	4.88	303.97	61.687	2.570	97.36	18.219
2/8/2015	278.67	0.0059	84732.77	0.44	0.44	284.62	21.032	0.876	71.30	18.257
2/9/2015	277.18	0.0053	84616.74	3.90	3.90	291.85	38.069	1.586	79.80	24.292
2/10/2015	275.42	0.0040	85243.97	-0.73	-0.73	223.35	0.964	0.040	143.03	24.848
2/11/2015	278.44	0.0037	85374.61	-3.47	-3.47	245.50	0.000	0.000	142.50	23.982
2/12/2015	281.24	0.0042	85545.54	-1.98	-1.98	250.25	0.000	0.000	151.93	23.003
2/13/2015	282.76	0.0047	85414.40	-1.70	-1.70	256.79	0.000	0.000	153.04	21.961
2/14/2015	283.50	0.0043	85281.84	0.45	0.45	246.11	0.000	0.000	161.12	21.014
2/15/2015	281.85	0.0041	85304.57	-2.51	-2.51	234.74	0.000	0.000	161.32	20.198
2/16/2015	278.36	0.0032	85074.54	-3.34	-3.34	214.70	0.000	0.000	166.37	19.615
2/17/2015	278.54	0.0032	85085.16	-2.42	-2.42	226.16	0.000	0.000	165.42	19.172
2/18/2015	281.45	0.0037	85232.17	0.47	0.47	232.54	0.000	0.000	167.63	18.620
2/19/2015	282.76	0.0046	85237.03	-0.04	-0.04	246.85	0.000	0.000	164.10	17.965
2/20/2015	280.73	0.0039	85148.14	-0.50	-0.50	227.66	0.000	0.000	173.49	17.380
2/21/2015	278.78	0.0030	84836.60	-1.51	-1.51	225.71	0.000	0.000	171.80	16.954
2/22/2015	275.29	0.0030	84605.34	-6.72	-6.72	243.84	0.000	0.000	163.63	16.684
2/23/2015	271.90	0.0019	84790.19	-7.41	-7.41	185.57	0.000	0.000	182.62	16.554
2/24/2015	273.41	0.0017	85551.35	-3.87	-3.87	192.08	0.000	0.000	182.54	16.423
2/25/2015	278.34	0.0021	85514.27	0.13	0.13	217.93	0.000	0.000	177.80	16.216
2/26/2015	277.73	0.0034	84962.91	-0.49	-0.49	233.46	0.000	0.000	181.33	15.958
2/27/2015	277.58	0.0042	84150.16	3.11	3.11	272.18	0.532	0.022	150.24	15.942
2/28/2015	275.51	0.0040	83658.41	2.07	2.07	276.86	6.747	0.281	151.97	17.290
3/1/2015	274.40	0.0035	84399.95	-3.99	-3.99	234.06	0.186	0.008	189.40	17.066
3/2/2015	274.42	0.0031	84192.63	-0.35	-0.35	219.15	0.471	0.020	174.60	16.850
3/3/2015	274.58	0.0036	84503.06	1.11	1.11	237.64	0.301	0.013	196.72	16.668
3/4/2015	274.63	0.0027	84939.94	-2.90	-2.90	196.83	0.000	0.000	207.93	16.374
3/5/2015	276.65	0.0026	85503.03	-2.17	-2.17	203.47	0.000	0.000	209.12	16.048
3/6/2015	279.04	0.0029	85703.31	-2.48	-2.48	213.10	0.000	0.000	210.80	15.632
3/7/2015	280.58	0.0031	85430.41	-3.52	-3.52	216.52	0.000	0.000	212.10	15.089
3/8/2015	281.99	0.0033	85138.31	-2.43	-2.43	221.87	0.000	0.000	213.41	14.472
3/9/2015	282.20	0.0032	85083.08	-2.89	-2.89	221.44	0.000	0.000	218.67	13.828
3/10/2015	282.67	0.0032	84820.55	-1.87	-1.87	235.02	0.000	0.000	194.25	13.199
3/11/2015	281.57	0.0054	84882.42	2.30	2.30	316.10	3.984	0.166	81.62	12.942
3/12/2015	278.94	0.0054	85534.27	-1.46	-1.46	252.28	0.915	0.038	207.33	12.716
3/13/2015	282.85	0.0047	85536.48	-3.50	-3.50	261.58	0.000	0.000	197.32	12.066
3/14/2015	284.65	0.0050	85326.79	1.56	1.56	308.12	0.000	0.000	98.56	11.550
3/15/2015	285.93	0.0057	84952.46	3.18	3.18	307.11	0.000	0.000	189.48	10.930
3/16/2015	283.42	0.0055	84971.60	0.97	0.97	305.16	0.094	0.004	167.09	10.324
3/17/2015	281.71	0.0056	84828.83	2.56	2.56	282.10	0.897	0.037	220.33	9.822
3/18/2015	280.85	0.0043	84933.69	-1.79	-1.79	237.05	0.000	0.000	219.77	9.307
3/19/2015	281.87	0.0036	85036.85	-2.88	-2.88	228.84	0.000	0.000	234.30	8.792
3/20/2015	283.82	0.0034	84943.94	1.30	1.30	248.13	0.000	0.000	209.33	8.285
3/21/2015	281.38	0.0047	85008.77	2.80	2.80	272.89	0.000	0.000	217.35	7.835
3/22/2015	279.96	0.0051	84962.94	3.22	3.22	263.68	0.295	0.012	208.75	7.615
3/23/2015	277.53	0.0047	84942.43	5.40	5.40	275.90	12.663	0.528	190.40	8.824
3/24/2015	277.45	0.0048	85226.25	4.31	4.31	296.25	0.919	0.038	128.88	8.659
3/25/2015	278.78	0.0049	85392.41	-1.58	-1.58	255.95	0.118	0.005	198.32	8.323
3/26/2015	283.48	0.0051	85517.05	-2.98	-2.98	258.68	0.000	0.000	245.05	7.743
3/27/2015	285.92	0.0054	85305.95	0.92	0.92	260.71	0.000	0.000	248.92	7.089
3/28/2015	283.36	0.0054	85274.86	0.52	0.52	249.29	0.000	0.000	255.41	6.548
3/29/2015	283.13	0.0031	85260.08	-2.55	-2.55	230.16	0.000	0.000	255.06	6.123
3/30/2015	285.51	0.0036	85045.23	1.46	1.46	250.48	0.000	0.000	241.66	5.706
3/31/2015	282.95	0.0049	84770.70	4.83	4.83	259.21	0.000	0.000	258.91	5.334
4/1/2015	276.53	0.0029	84979.59	-0.34	-0.34	212.18	0.000	0.000	270.00	5.074
4/2/2015	276.87	0.0030	84993.87	-2.07	-2.07	232.32	0.104	0.004	273.90	4.862
4/3/2015	277.57	0.0023	85164.42	-1.81	-1.81	208.27	0.000	0.000	271.31	4.640
4/4/2015	278.75	0.0029	84793.49	3.35	3.35	236.36	0.001	0.000	254.04	4.438
4/5/2015	276.71	0.0039	84185.15	4.56	4.56	273.87	6.099	0.254	179.63	5.259
4/6/2015	273.39	0.0033	84109.68	3.19	3.19	230.27	2.328	0.097	244.67	5.886
4/7/2015	274.92	0.0037	84004.09	1.46	1.46	273.15	10.981	0.458	205.27	6.971
4/8/2015	274.04	0.0037	84485.60	3.51	3.51	255.41	3.769	0.157	253.98	8.497
4/9/2015	277.19	0.0034	84698.64	-0.97	-0.97	220.66	0.021	0.001	285.81	7.548
4/10/2015	279.31	0.0032	84609.56	1.82	1.82	225.84	0.000	0.000	288.91	6.711
4/11/2015	279.63	0.0046	84755.27	3.60	3.60	253.72	0.021	0.001	242.83	6.085
4/12/2015	280.93	0.0044	84999.31	-0.34	-0.34	237.57	0.001	0.000	286.26	5.556
4/13/2015	283.36	0.0034	84801.81	2.45	2.45	231.41	0.046	0.002	292.70	5.028
4/14/2015	277.39	0.0037	85009.13	4.69	4.69	235.90	0.789	0.033	291.93	4.791
4/15/2015	275.04	0.0026	85402.65	-3.91	-3.91	209.65	0.011	0.000	299.50	4.600
4/16/2015	278.72	0.0025	85212.92	-5.48	-5.48	210.76	0.000	0.000	304.67	4.356
4/17/2015	282.32	0.0029	85110.70	-2.47	-2.47	222.08	0.000	0.000	306.57	4.060
4/18/2015	285.16	0.0038	85102.02	-1.45	-1.45	246.93	0.020	0.001	301.58	3.733
4/19/2015	285.91	0.0039	84970.38	-3.04	-3.04	249.05	0.431	0.018	305.76	3.413
4/20/2015	286.80	0.0036	84678.57	-0.89	-0.89	242.93	0.040	0.002	307.18	3.123
4/21/2015	286.56	0.0050	84471.59	2.06	2.06	259.10	0.146	0.006	297.64	2.844
4/22/2015	285.01	0.0060	84373.45	1.21	1.21	270.41	0.753	0.031	288.26	2.591
4/23/2015	283.94	0.0054	84397.54	0.30	0.30	262.42	0.234	0.010	299.73	2.378
4/24/2015	281.76	0.0058	84181.34	4.98	4.98	282.51	8.904	0.371	261.41	2.312
4/25/2015	278.10	0.0049	84302.63	4.92	4.92	297.70	17.770	0.740	228.38	5.050
4/26/2015	278.55	0.0044	84816.91	1.14	1.14	253.73	0.308	0.013	274.46	3.755
4/27/2015	282.94	0.0045	85222.88	-4.30	-4.30	252.80	0.000	0.000	311.79	3.037
4/28/2015	285.49	0.0044	85029.89	-1.56	-1.56	248.97	0.000	0.000	314.43	2.626
4/29/2015	286.40	0.0061	84926.39	2.26	2.26	267.36	0.000	0.000	314.65	2.334
4/30/2015	285.78	0.0050	84976.38	-3.36	-3.36	255.94	0.000	0.000	318.70	2.107
5/1/2015	286.42	0.0044	84844.86	-2.65	-2.65	259.30	0.000	0.000	323.18	1.912
5/2/2015	287.45	0.0054	84716.05	2.26	2.26	267.88	0.000	0.000	325.51	1.733
5/3/2015	286.58	0.0052	84485.06	1.88	1.88	260.53	0.000	0.000	329.85	1.577
5/4/2015	285.59	0.0048	84506.51	2.50	2.50	250.71	0.000	0.000	332.28	1.446
5/5/2015	284.36	0.0055	84535.86	2.78	2.78	256.47	0.000	0.000	329.60	1.330
5/6/2015	282.53	0.0046	84318.86	2.99	2.99	245.29	0.284	0.012	332.62	1.238
5/7/2015	279.17	0.0032	84189.96	-2.71	-2.71	252.81	0.528	0.022	284.86	1.185
5/8/2015	280.73	0.0043	84205.60	-1.64	-1.64	250.66	0.080	0.003	325.60	1.117
5/9/2015	283.98	0.0053	84757.70	1.84	1.84	271.52	0.755	0.031	329.34	1.035
5/10/2015	285.48	0.0044	84943.16	0.97	0.97	251.19	0.000	0.000	331.36	0.954
5/11/2015	284.37	0.0051	84618.02	2.64	2.64	257.39	0.000	0.000	328.35	0.878
5/12/2015	280.76	0.0047	84173.65	3.83	3.83	250.50	0.660	0.027	295.52	0.863
5/13/2015	278.97	0.0038	84385.38	1.09	1.09	249.69	0.039	0.002	279.68	0.842
5/14/2015	279.00	0.0045	84153.31	2.44	2.44	269.59	0.125	0.005	276.17	0.805
5/15/2015	279.55	0.0051	84019.30	5.36	5.36	288.17	1.842	0.077	259.36	0.778
5/16/2015	281.01	0.0056	84461.34	4.26	4.26	288.97	0.935	0.039	296.57	0.739
5/17/2015	281.86	0.0056	84702.99	1.71	1.71	271.14	2.293	0.096	281.65	0.695
5/18/2015	281.53	0.0054	84797.08	2.16	2.16	284.11	0.520	0.022	255.20	0.657
5/19/2015	281.56	0.0058	84853.46	3.26	3.26	288.80	0.559	0.023	228.33	0.628
5/20/2015	283.29	0.0063	84623.66	0.73	0.73	304.73	3.427	0.143	258.85	0.598
5/21/2015	282.16	0.0060	84495.46	1.43	1.43	278.12	3.218	0.134	284.34	0.565
5/22/2015	282.66	0.0067	84523.84	2.87	2.87	314.35	2.797	0.117	235.50	0.549
5/23/2015	283.05	0.0069	84821.38	2.28	2.28	307.74	7.471	0.311	276.08	0.522
5/24/2015	285.19	0.0069	84800.43	0.86	0.86	285.76	0.645	0.027	318.23	0.481
5/25/2015	286.80	0.0074	84638.84	2.70	2.70	289.30	1.648	0.069	311.49	0.438
5/26/2015	286.76	0.0074	84713.31	2.14	2.14	287.86	0.099	0.004	334.24	0.398
5/27/2015	287.57	0.0069	84839.54	2.65	2.65	279.04	0.000	0.000	348.67	0.361
5/28/2015	288.42	0.0064	84938.78	0.64	0.64	279.65	0.000	0.000	339.26	0.329
5/29/2015	290.44	0.0063	84924.15	-0.29	-0.29	286.64	0.000	0.000	344.64	0.297
5/30/2015	290.95	0.0064	84883.32	2.10	2.10	299.08	0.000	0.000	329.20	0.264
5/31/2015	290.52	0.0055	84714.32	1.44	1.44	283.98	0.000	0.000	329.72	0.237
6/1/2015	286.20	0.0056	84691.80	3.20	3.20	267.07	0.000	0.000	343.17	0.214
6/2/2015	285.11	0.0064	84912.80	2.51	2.51	268.20	0.000	0.000	341.16	0.195
6/3/2015	286.68	0.0059	84696.27	2.25	2.25	273.47	0.063	0.003	339.66	0.180
6/4/2015	286.47	0.0065	84397.52	-0.10	-0.10	309.15	2.801	0.117	280.38	0.165
6/5/2015	287.51	0.0067	84552.25	-2.72	-2.72	288.91	0.229	0.010	335.00	0.149
6/6/2015	290.05	0.0067	84730.05	-1.26	-1.26	297.21	1.124	0.047	337.94	0.132
6/7/2015	291.86	0.0072	84989.35	-1.82	-1.82	305.39	1.147	0.048	340.81	0.117
6/8/2015	294.09	0.0071	85029.17	-2.02	-2.02	311.07	0.354	0.015	343.36	0.101
6/9/2015	295.42	0.0073	84817.52	0.54	0.54	315.65	0.909	0.038	327.13	0.088
6/10/2015	290.37	0.0098	84686.75	2.75	2.75	337.70	2.349	0.098	264.33	0.077
6/11/2015	291.11	0.0082	84795.22	0.67	0.67	304.95	0.964	0.040	342.34	0.068
6/12/2015	293.10	0.0056	84875.88	-2.52	-2.52	282.39	0.059	0.002	355.00	0.059
6/13/2015	294.15	0.0060	84702.62	-0.01	-0.01	295.84	0.000	0.000	350.15	0.052
6/14/2015	293.50	0.0060	84542.11	1.73	1.73	285.74	0.000	0.000	353.68	0.046
6/15/2015	292.06	0.0059	84710.66	2.59	2.59	279.70	0.000	0.000	350.67	0.041
6/16/2015	291.69	0.0052	84926.42	1.74	1.74	273.80	0.000	0.000	355.70	0.037
6/17/2015	292.73	0.0047	84988.24	1.99	1.99	273.40	0.000	0.000	355.67	0.033
6/18/2015	292.91	0.0051	84927.07	2.41	2.41	277.49	0.000	0.000	354.72	0.030
6/19/2015	291.10	0.0045	84938.43	2.48	2.48	272.28	0.000	0.000	352.95	0.027
6/20/2015	291.97	0.0044	84879.85	1.86	1.86	270.84	0.000	0.000	344.88	0.025
6/21/2015	291.14	0.0044	84755.22	3.15	3.15	272.66	0.000	0.000	352.57	0.023
6/22/2015	289.28	0.0040	85009.52	1.62	1.62	263.29	0.000	0.000	355.18	0.021
6/23/2015	291.05	0.0050	85060.31	1.19	1.19	283.62	0.000	0.000	352.09	0.020
6/24/2015	293.80	0.0061	85026.12	0.21	0.21	297.01	0.000	0.000	349.43	0.018
6/25/2015	296.04	0.0063	85090.15	-0.88	-0.88	305.93	0.000	0.000	348.96	0.016
6/26/2015	298.12	0.0067	85071.25	-1.09	-1.09	318.56	0.000	0.000	343.36	0.014
6/27/2015	296.83	0.0078	85178.89	1.60	1.60	331.05	0.006	0.000	314.48	0.012
6/28/2015	295.68	0.0075	85175.31	1.80	1.80	336.85	0.136	0.006	320.72	0.011
6/29/2015	295.19	0.0071	85141.76	1.64	1.64	318.48	0.000	0.000	341.55	0.010
6/30/2015	297.31	0.0070	85085.89	0.51	0.51	329.24	0.000	0.000	339.65	0.009
7/1/2015	298.44	0.0083	85009.12	0.75	0.75	341.16	0.000	0.000	342.78	0.008
7/2/2015	298.06	0.0087	85169.48	1.92	1.92	343.46	0.203	0.008	345.05	0.007
7/3/2015	297.12	0.0093	85020.56	2.14	2.14	356.17	2.786	0.116	327.22	0.006
7/4/2015	296.08	0.0093	84847.86	1.83	1.83	340.56	1.446	0.060	321.49	0.005
7/5/2015	295.29	0.0091	84897.38	2.44	2.44	339.04	0.001	0.000	344.26	0.005
7/6/2015	294.08	0.0083	85099.66	1.13	1.13	316.73	0.003	0.000	350.13	0.004
7/7/2015	292.70	0.0079	85064.73	1.76	1.76	316.06	1.536	0.064	326.84	0.004
7/8/2015	291.47	0.0079	84734.19	1.67	1.67	320.82	3.707	0.154	304.55	0.003
7/9/2015	288.99	0.0084	84485.29	2.42	2.42	323.98	8.342	0.348	279.66	0.003
7/10/2015	287.63	0.0081	84640.80	2.36	2.36	313.04	2.462	0.103	298.59	0.003
7/11/2015	288.55	0.0081	84853.17	2.23	2.23	305.27	0.048	0.002	329.72	0.003
7/12/2015	289.97	0.0071	85066.17	1.39	1.39	304.84	0.000	0.000	310.76	0.002
7/13/2015	289.95	0.0068	85030.72	1.18	1.18	294.24	0.000	0.000	349.57	0.002
7/14/2015	291.09	0.0064	84840.88	1.33	1.33	296.42	0.000	0.000	336.65	0.002
7/15/2015	292.20	0.0065	84829.11	0.91	0.91	299.69	0.000	0.000	348.79	0.002
7/16/2015	294.29	0.0065	84935.59	0.02	0.02	309.08	0.002	0.000	349.35	0.002
7/17/2015	294.47	0.0066	84822.42	0.85	0.85	310.26	0.062	0.003	349.30	0.002
7/18/2015	293.40	0.0067	84833.89	1.22	1.22	307.22	0.022	0.001	348.74	0.001
7/19/2015	292.82	0.0061	85219.70	0.98	0.98	302.05	0.082	0.003	348.41	0.001
7/20/2015	294.80	0.0071	85297.14	0.68	0.68	317.68	0.155	0.006	344.32	0.001
7/21/2015	295.43	0.0081	84855.88	2.68	2.68	331.11	2.392	0.100	322.48	0.001
7/22/2015	293.48	0.0081	84655.87	2.23	2.23	325.45	1.620	0.068	311.76	0.001
7/23/2015	290.17	0.0052	84716.60	2.33	2.33	280.73	0.027	0.001	349.47	0.001
7/24/2015	289.80	0.0049	85147.75	2.12	2.12	279.15	0.000	0.000	348.48	0.001
7/25/2015	290.02	0.0039	85248.42	2.11	2.11	269.77	0.000	0.000	350.66	0.001
7/26/2015	290.48	0.0049	84905.83	2.44	2.44	283.60	0.000	0.000	344.62	0.001
7/27/2015	290.36	0.0056	84920.32	1.40	1.40	285.20	0.000	0.000	346.93	0.001
7/28/2015	291.57	0.0045	85223.98	-4.42	-4.42	281.12	0.000	0.000	346.51	0.001
7/29/2015	294.12	0.0038	85296.08	-4.15	-4.15	284.40	0.000	0.000	345.93	0.001
7/30/2015	297.04	0.0043	85353.86	-2.92	-2.92	309.39	0.003	0.000	309.79	0.001
7/31/2015	297.46	0.0055	85372.82	-0.11	-0.11	329.74	0.023	0.001	267.19	0.001
8/1/2015	297.66	0.0055	85215.27	-0.46	-0.46	329.13	0.012	0.001	306.34	0.000
8/2/2015	296.54	0.0075	85035.25	0.97	0.97	343.83	1.676	0.070	285.39	0.000
8/3/2015	294.35	0.0067	84948.62	0.08	0.08	311.24	0.033	0.001	324.55	0.000
8/4/2015	292.86	0.0052	84947.58	1.38	1.38	301.24	0.000	0.000	289.24	0.000
8/5/2015	291.11	0.0057	85042.84	2.48	2.48	300.02	0.011	0.000	315.55	0.000
8/6/2015	293.27	0.0052	84961.17	-0.30	-0.30	290.74	0.000	0.000	318.82	0.000
8/7/2015	293.91	0.0051	84732.86	1.87	1.87	332.07	0.205	0.009	266.40	0.000
8/8/2015	291.76	0.0062	84816.99	2.50	2.50	312.63	0.610	0.025	309.62	0.000
8/9/2015	292.58	0.0054	84914.63	1.94	1.94	296.89	0.005	0.000	317.50	0.000
8/10/2015	293.63	0.0045	84898.08	1.21	1.21	299.77	0.004	0.000	312.50	0.000
8/11/2015	290.93	0.0045	84802.51	1.60	1.60	283.71	0.000	0.000	309.78	0.000
8/12/2015	290.46	0.0044	85067.79	1.28	1.28	277.78	0.000	0.000	320.91	0.000
8/13/2015	291.67	0.0042	85222.37	0.39	0.39	278.35	0.000	0.000	317.35	0.000
8/14/2015	290.73	0.0041	85107.06	2.51	2.51	274.10	0.000	0.000	320.37	0.000
8/15/2015	291.61	0.0040	85364.70	-0.38	-0.38	271.50	0.000	0.000	318.50	0.000
8/16/2015	295.50	0.0032	85218.01	-0.01	-0.01	292.00	0.000	0.000	298.60	0.000
8/17/2015	296.43	0.0029	85075.63	0.63	0.63	280.85	0.000	0.000	320.13	0.000
8/18/2015	297.16	0.0032	85037.94	-0.48	-0.48	293.21	0.000	0.000	300.83	0.000
8/19/2015	296.38	0.0041	84959.34	1.78	1.78	305.85	0.000	0.000	295.57	0.000
8/20/2015	295.20	0.0041	84892.70	2.22	2.22	296.49	0.000	0.000	307.12	0.000
8/21/2015	294.46	0.0043	84763.51	2.89	2.89	290.11	0.000	0.000	304.22	0.000
8/22/2015	294.57	0.0050	84867.81	0.17	0.17	301.29	0.000	0.000	301.74	0.000
8/23/2015	294.22	0.0053	84989.78	1.64	1.64	303.03	0.000	0.000	288.70	0.000
8/24/2015	293.84	0.0055	85173.67	1.84	1.84	304.55	0.000	0.000	298.56	0.000
8/25/2015	294.17	0.0042	85104.88	1.81	1.81	301.48	0.000	0.000	288.91	0.000
8/26/2015	293.46	0.0040	85112.16	2.41	2.41	293.78	0.000	0.000	292.56	0.000
8/27/2015	293.90	0.0050	85285.25	2.02	2.02	312.37	0.000	0.000	289.39	0.000
8/28/2015	294.16	0.0055	85046.09	2.43	2.43	319.70	0.000	0.000	260.52	0.000
8/29/2015	290.97	0.0069	84770.09	3.73	3.73	323.52	0.320	0.013	217.95	0.000
8/30/2015	287.33	0.0050	84895.02	3.10	3.10	269.09	0.000	0.000	286.68	0.000
8/31/2015	290.13	0.0045	84873.22	0.48	0.48	278.89	0.000	0.000	289.49	0.000
9/1/2015	291.85	0.0039	84705.69	2.64	2.64	283.46	0.000	0.000	279.03	0.000
9/2/2015	290.78	0.0047	84667.35	3.40	3.40	282.86	0.000	0.000	277.70	0.000
9/3/2015	287.93	0.0055	84524.15	3.47	3.47	281.27	0.000	0.000	274.88	0.000
9/4/2015	285.58	0.0042	84419.02	4.10	4.10	259.25	0.000	0.000	276.31	0.000
9/5/2015	283.30	0.0033	84707.33	1.89	1.89	243.53	0.000	0.000	277.04	0.000
9/6/2015	286.32	0.0025	85045.88	-2.40	-2.40	254.52	0.000	0.000	265.12	0.000
9/7/2015	289.98	0.0026	85081.34	-1.31	-1.31	263.75	0.000	0.000	272.87	0.000
9/8/2015	292.89	0.0022	85145.13	-3.47	-3.47	269.38	0.000	0.000	270.74	0.000
9/9/2015	294.42	0.0029	85085.75	-1.56	-1.56	286.45	0.000	0.000	264.21	0.000
9/10/2015	296.25	0.0040	85171.57	-0.24	-0.24	304.85	0.000	0.000	258.58	0.000
9/11/2015	298.04	0.0038	85225.88	-1.30	-1.30	311.72	0.000	0.000	253.32	0.000
9/12/2015	297.80	0.0037	85091.71	-0.24	-0.24	319.57	0.000	0.000	214.13	0.000
9/13/2015	295.93	0.0043	84938.16	1.44	1.44	331.70	0.000	0.000	193.08	0.000
9/14/2015	293.68	0.0055	84380.36	3.19	3.19	346.43	0.128	0.005	154.22	0.000
9/15/2015	286.51	0.0068	84280.19	3.99	3.99	302.95	0.285	0.012	227.34	0.000
9/16/2015	281.78	0.0046	84486.57	3.98	3.98	283.69	0.679	0.028	140.25	0.029
9/17/2015	281.98	0.0058	84874.16	2.86	2.86	291.30	5.674	0.236	233.31	0.101
9/18/2015	286.20	0.0044	84962.00	-1.78	-1.78	261.08	0.000	0.000	246.58	0.005
9/19/2015	289.96	0.0034	84909.57	-1.63	-1.63	270.04	0.000	0.000	243.74	0.001
9/20/2015	292.94	0.0031	84955.17	-1.06	-1.06	281.00	0.000	0.000	242.03	0.001
9/21/2015	293.63	0.0039	84862.80	1.51	1.51	290.71	0.000	0.000	235.50	0.001
9/22/2015	292.60	0.0042	84685.07	3.06	3.06	284.57	0.000	0.000	235.33	0.001
9/23/2015	289.72	0.0037	84902.70	2.22	2.22	269.77	0.000	0.000	235.19	0.001
9/24/2015	291.86	0.0031	84996.78	1.17	1.17	285.49	0.000	0.000	215.72	0.001
9/25/2015	293.02	0.0032	84944.45	1.35	1.35	289.41	0.000	0.000	222.79	0.001
9/26/2015	291.65	0.0045	84995.27	2.28	2.28	291.92	0.000	0.000	225.63	0.001
9/27/2015	290.92	0.0051	84764.60	0.69	0.69	294.02	0.000	0.000	209.76	0.001
9/28/2015	292.23	0.0046	84706.27	1.50	1.50	314.10	0.000	0.000	206.73	0.001
9/29/2015	290.58	0.0036	84800.05	1.05	1.05	287.20	0.000	0.000	200.25	0.001
9/30/2015	289.75	0.0033	84809.06	2.31	2.31	320.13	0.221	0.009	167.28	0.001
10/1/2015	285.85	0.0068	84841.90	0.57	0.57	348.06	6.462	0.269	130.08	0.000
10/2/2015	284.25	0.0060	85101.09	0.23	0.23	281.27	1.367	0.057	211.41	0.000
10/3/2015	286.73	0.0040	84533.52	0.15	0.15	262.69	0.419	0.017	214.14	0.000
10/4/2015	286.19	0.0056	84074.83	-5.80	-5.80	284.90	2.674	0.111	208.32	0.000
10/5/2015	286.64	0.0057	84532.56	-2.83	-2.83	278.47	0.000	0.000	208.62	0.000
10/6/2015	288.97	0.0054	85076.17	0.16	0.16	282.29	0.000	0.000	206.23	0.000
10/7/2015	289.42	0.0053	85369.41	1.07	1.07	288.50	0.000	0.000	195.36	0.000
10/8/2015	292.27	0.0051	85407.06	-0.79	-0.79	309.87	0.000	0.000	199.53	0.000
10/9/2015	292.24	0.0047	85318.57	1.14	1.14	281.42	0.000	0.000	205.64	0.000
10/10/2015	290.73	0.0037	85109.06	2.78	2.78	272.65	0.000	0.000	198.45	0.000
10/11/2015	288.47	0.0055	85093.91	-0.03	-0.03	283.39	0.000	0.000	192.69	0.000
10/12/2015	291.06	0.0047	85158.93	-0.45	-0.45	285.04	0.000	0.000	195.14	0.000
10/13/2015	293.21	0.0045	85330.23	-1.00	-1.00	292.92	0.000	0.000	192.34	0.000
10/14/2015	293.36	0.0047	85333.66	-0.90	-0.90	294.73	0.000	0.000	188.69	0.000
10/15/2015	292.70	0.0049	85095.22	-1.32	-1.32	300.55	0.008	0.000	183.41	0.000
10/16/2015	290.44	0.0059	84955.26	-1.82	-1.82	307.33	0.047	0.002	145.93	0.000
10/17/2015	286.11	0.0076	84680.34	1.11	1.11	322.36	10.937	0.456	121.68	0.000
10/18/2015	282.82	0.0066	84709.51	0.96	0.96	270.30	1.254	0.052	166.84	0.000
10/19/2015	282.22	0.0060	84682.27	3.45	3.45	277.43	1.131	0.047	165.86	0.000
10/20/2015	282.32	0.0050	85017.10	-2.67	-2.67	251.92	0.082	0.003	180.19	0.000
10/21/2015	283.26	0.0041	85083.97	-4.58	-4.58	240.92	0.000	0.000	180.38	0.000
10/22/2015	283.72	0.0038	84949.10	-2.42	-2.42	257.40	0.000	0.000	167.35	0.000
10/23/2015	283.86	0.0040	85033.31	-2.26	-2.26	252.57	0.000	0.000	156.10	0.000
